PickID,OrderID,PPS_ID,PickerType,PickerID,StartTime,EndTime,UnitsPicked,PickDuration
PICK_838,ORD_838,PPS_1,Robot,RBT_2,2024-03-29 05:39:00,2024-03-29 05:40:11.312649,8,71.31264878724107
PICK_839,ORD_839,PPS_5,Robot,RBT_4,2024-03-21 12:55:00,2024-03-21 12:55:30.349473,4,30.349473280382046
PICK_840,ORD_840,PPS_3,Robot,RBT_3,2024-03-21 13:40:00,2024-03-21 13:41:14.022939,7,74.02293927481207
PICK_841,ORD_841,PPS_5,Human,Operator_1,2024-03-08 03:48:00,2024-03-08 03:49:04.845808,10,64.84580837166246
PICK_842,ORD_842,PPS_5,Human,Operator_3,2024-03-16 10:04:00,2024-03-16 10:07:43.089754,2,223.0897544056085
PICK_843,ORD_843,PPS_4,Robot,RBT_1,2024-03-07 11:59:00,2024-03-07 11:59:20.670954,8,20.670954497680572
PICK_844,ORD_844,PPS_1,Robot,RBT_2,2024-03-27 04:41:00,2024-03-27 04:41:29.697803,3,29.697803121442
PICK_845,ORD_845,PPS_4,Robot,RBT_2,2024-03-13 00:36:00,2024-03-13 00:38:28.444892,10,148.44489171668494
PICK_846,ORD_846,PPS_2,Human,Operator_3,2024-03-19 03:39:00,2024-03-19 03:40:07.879317,8,67.87931695540138
PICK_847,ORD_847,PPS_4,Robot,RBT_5,2024-03-01 07:42:00,2024-03-01 07:43:49.236291,2,109.23629069365401
PICK_848,ORD_848,PPS_5,Robot,RBT_1,2024-03-21 04:09:00,2024-03-21 04:09:11.291037,5,11.29103690280787
PICK_849,ORD_849,PPS_4,Human,Operator_3,2024-03-03 18:24:00,2024-03-03 18:26:49.611927,4,169.611927366969
PICK_850,ORD_850,PPS_1,Robot,RBT_3,2024-03-03 22:33:00,2024-03-03 22:34:13.012277,8,73.0122774949038
PICK_851,ORD_851,PPS_1,Human,Operator_1,2024-03-21 21:28:00,2024-03-21 21:30:11.658888,9,131.6588882889625
PICK_852,ORD_852,PPS_5,Human,Operator_1,2024-03-02 04:14:00,2024-03-02 04:18:30.178103,9,270.1781031534509
PICK_853,ORD_853,PPS_3,Robot,RBT_5,2024-03-10 16:18:00,2024-03-10 16:19:23.190109,8,83.19010885712454
PICK_854,ORD_854,PPS_3,Human,Operator_2,2024-03-22 22:31:00,2024-03-22 22:34:36.401963,4,216.40196324107313
PICK_855,ORD_855,PPS_5,Robot,RBT_4,2024-03-23 12:15:00,2024-03-23 12:15:39.151259,5,39.1512590099282
PICK_856,ORD_856,PPS_1,Human,Operator_4,2024-03-20 09:22:00,2024-03-20 09:23:32.441519,6,92.44151917882951
PICK_857,ORD_857,PPS_5,Robot,RBT_1,2024-03-27 16:18:00,2024-03-27 16:19:52.369151,8,112.36915067460495
PICK_858,ORD_858,PPS_3,Robot,RBT_5,2024-03-13 03:06:00,2024-03-13 03:07:06.135013,5,66.13501310589217
PICK_859,ORD_859,PPS_2,Robot,RBT_2,2024-03-24 17:30:00,2024-03-24 17:30:29.985337,10,29.985336509975735
PICK_860,ORD_860,PPS_5,Human,Operator_1,2024-03-27 12:49:00,2024-03-27 12:53:29.386651,1,269.38665108672
PICK_861,ORD_861,PPS_2,Robot,RBT_5,2024-03-21 13:14:00,2024-03-21 13:15:27.919576,1,87.91957622576375
PICK_862,ORD_862,PPS_2,Human,Operator_1,2024-03-04 05:33:00,2024-03-04 05:35:38.127784,7,158.1277842598752
PICK_863,ORD_863,PPS_2,Robot,RBT_2,2024-03-20 21:10:00,2024-03-20 21:11:22.844818,3,82.84481821683652
PICK_864,ORD_864,PPS_4,Human,Operator_1,2024-03-27 01:51:00,2024-03-27 01:53:18.038673,2,138.0386731516435
PICK_865,ORD_865,PPS_5,Robot,RBT_2,2024-03-18 14:12:00,2024-03-18 14:12:59.927803,9,59.92780332671161
PICK_866,ORD_866,PPS_1,Robot,RBT_5,2024-03-27 07:11:00,2024-03-27 07:13:14.874578,2,134.8745781167629
PICK_867,ORD_867,PPS_2,Human,Operator_5,2024-03-30 16:07:00,2024-03-30 16:11:01.150776,1,241.1507757734429
PICK_868,ORD_868,PPS_3,Human,Operator_1,2024-03-22 16:05:00,2024-03-22 16:06:50.461924,5,110.46192449216832
PICK_869,ORD_869,PPS_1,Human,Operator_4,2024-03-28 16:18:00,2024-03-28 16:21:58.437025,7,238.43702480481141
PICK_870,ORD_870,PPS_5,Human,Operator_4,2024-03-27 08:21:00,2024-03-27 08:23:24.836907,2,144.83690675563574
PICK_871,ORD_871,PPS_2,Human,Operator_1,2024-03-12 11:24:00,2024-03-12 11:26:52.100652,5,172.1006520179769
PICK_872,ORD_872,PPS_3,Robot,RBT_2,2024-03-28 03:55:00,2024-03-28 03:56:54.148045,3,114.14804547821687
PICK_873,ORD_873,PPS_3,Robot,RBT_1,2024-03-01 11:52:00,2024-03-01 11:52:39.356377,5,39.35637732261456
PICK_874,ORD_874,PPS_4,Human,Operator_1,2024-03-27 01:40:00,2024-03-27 01:43:00.278736,8,180.27873644886137
PICK_875,ORD_875,PPS_2,Robot,RBT_5,2024-03-06 04:53:00,2024-03-06 04:54:59.685045,1,119.68504502101615
PICK_876,ORD_876,PPS_4,Human,Operator_3,2024-03-14 21:43:00,2024-03-14 21:44:48.588190,8,108.58819023015735
PICK_877,ORD_877,PPS_3,Human,Operator_5,2024-03-12 00:44:00,2024-03-12 00:48:32.679456,2,272.6794564560706
PICK_878,ORD_878,PPS_3,Robot,RBT_2,2024-03-07 23:43:00,2024-03-07 23:44:10.586388,1,70.58638767301454
PICK_879,ORD_879,PPS_5,Human,Operator_2,2024-03-19 16:25:00,2024-03-19 16:26:47.181823,9,107.18182299534635
PICK_880,ORD_880,PPS_1,Human,Operator_2,2024-03-29 19:27:00,2024-03-29 19:31:37.182384,2,277.18238434519697
PICK_881,ORD_881,PPS_5,Robot,RBT_1,2024-03-03 07:31:00,2024-03-03 07:31:20.507333,5,20.507333043310318
PICK_882,ORD_882,PPS_4,Robot,RBT_2,2024-03-15 00:02:00,2024-03-15 00:03:54.789330,3,114.7893302684746
PICK_883,ORD_883,PPS_5,Human,Operator_1,2024-03-26 13:24:00,2024-03-26 13:28:02.577019,6,242.5770186751075
PICK_884,ORD_884,PPS_2,Human,Operator_1,2024-03-28 12:53:00,2024-03-28 12:54:38.750658,3,98.75065800624441
PICK_885,ORD_885,PPS_3,Human,Operator_5,2024-03-16 07:29:00,2024-03-16 07:33:41.487022,5,281.4870217457642
PICK_886,ORD_886,PPS_1,Robot,RBT_2,2024-03-26 14:14:00,2024-03-26 14:16:06.256499,7,126.25649859427432
PICK_887,ORD_887,PPS_3,Robot,RBT_4,2024-03-28 04:52:00,2024-03-28 04:53:20.634199,8,80.63419918564543
PICK_888,ORD_888,PPS_1,Human,Operator_2,2024-03-01 02:47:00,2024-03-01 02:48:45.560932,10,105.56093178699807
PICK_889,ORD_889,PPS_1,Human,Operator_4,2024-03-10 04:33:00,2024-03-10 04:34:55.311322,9,115.31132207311023
PICK_890,ORD_890,PPS_1,Robot,RBT_5,2024-03-17 03:57:00,2024-03-17 03:58:58.000024,1,118.00002407400514
PICK_891,ORD_891,PPS_4,Robot,RBT_4,2024-03-08 15:42:00,2024-03-08 15:43:44.873318,1,104.87331781907533
PICK_892,ORD_892,PPS_1,Human,Operator_2,2024-03-15 04:25:00,2024-03-15 04:29:33.500188,10,273.50018809389854
PICK_893,ORD_893,PPS_1,Robot,RBT_2,2024-03-06 11:56:00,2024-03-06 11:57:04.798940,3,64.79894033376411
PICK_894,ORD_894,PPS_2,Robot,RBT_2,2024-03-09 02:18:00,2024-03-09 02:19:08.710504,5,68.71050439670857
PICK_895,ORD_895,PPS_1,Robot,RBT_5,2024-03-19 14:20:00,2024-03-19 14:20:54.547884,2,54.54788367804549
PICK_896,ORD_896,PPS_4,Human,Operator_5,2024-03-01 08:47:00,2024-03-01 08:48:48.451204,1,108.45120410882062
PICK_897,ORD_897,PPS_5,Robot,RBT_1,2024-03-13 05:30:00,2024-03-13 05:31:10.971338,4,70.97133826993925
PICK_898,ORD_898,PPS_4,Human,Operator_4,2024-03-22 04:12:00,2024-03-22 04:12:49.189691,3,49.18969068031322
PICK_899,ORD_899,PPS_3,Human,Operator_4,2024-03-24 06:14:00,2024-03-24 06:15:17.252627,2,77.25262657353218
PICK_900,ORD_900,PPS_3,Robot,RBT_4,2024-03-11 23:43:00,2024-03-11 23:44:07.534353,8,67.53435348860995
PICK_901,ORD_901,PPS_1,Robot,RBT_4,2024-03-07 06:20:00,2024-03-07 06:21:07.026616,4,67.02661596966063
PICK_902,ORD_902,PPS_4,Human,Operator_5,2024-03-11 13:42:00,2024-03-11 13:46:49.222752,1,289.22275203211586
PICK_903,ORD_903,PPS_3,Robot,RBT_4,2024-03-23 02:27:00,2024-03-23 02:27:52.761661,4,52.76166085452769
PICK_904,ORD_904,PPS_5,Human,Operator_5,2024-03-22 03:55:00,2024-03-22 03:58:06.609697,4,186.60969719172888
PICK_905,ORD_905,PPS_3,Human,Operator_5,2024-03-26 09:14:00,2024-03-26 09:16:09.214585,8,129.21458502937568
PICK_906,ORD_906,PPS_2,Human,Operator_1,2024-03-08 15:00:00,2024-03-08 15:03:45.698803,6,225.69880255106227
PICK_907,ORD_907,PPS_2,Robot,RBT_4,2024-03-03 02:28:00,2024-03-03 02:28:55.699172,8,55.699171673226104
PICK_908,ORD_908,PPS_2,Human,Operator_3,2024-03-08 13:07:00,2024-03-08 13:11:13.115894,2,253.1158941947594
PICK_909,ORD_909,PPS_2,Robot,RBT_5,2024-03-29 21:41:00,2024-03-29 21:42:29.843171,1,89.8431713145503
PICK_910,ORD_910,PPS_4,Robot,RBT_4,2024-03-23 15:16:00,2024-03-23 15:17:43.265573,8,103.26557291521337
PICK_911,ORD_911,PPS_4,Human,Operator_1,2024-03-01 14:28:00,2024-03-01 14:32:26.067368,5,266.0673678161362
PICK_912,ORD_912,PPS_4,Robot,RBT_3,2024-03-09 10:32:00,2024-03-09 10:33:03.645724,6,63.645724129245245
PICK_913,ORD_913,PPS_2,Robot,RBT_3,2024-03-02 11:31:00,2024-03-02 11:32:49.410082,5,109.4100822507582
PICK_914,ORD_914,PPS_5,Human,Operator_4,2024-03-15 13:08:00,2024-03-15 13:12:35.927395,2,275.92739469244555
PICK_915,ORD_915,PPS_4,Robot,RBT_4,2024-03-22 16:36:00,2024-03-22 16:37:01.172519,3,61.172519267290326
PICK_916,ORD_916,PPS_2,Human,Operator_1,2024-03-26 06:20:00,2024-03-26 06:21:41.877573,7,101.87757284630551
PICK_917,ORD_917,PPS_1,Human,Operator_4,2024-03-18 13:15:00,2024-03-18 13:19:00.691509,7,240.6915086601478
PICK_918,ORD_918,PPS_2,Human,Operator_1,2024-03-10 06:55:00,2024-03-10 06:57:04.571441,2,124.57144073494865
PICK_919,ORD_919,PPS_4,Robot,RBT_1,2024-03-30 08:06:00,2024-03-30 08:07:02.748201,5,62.7482006429483
PICK_920,ORD_920,PPS_4,Human,Operator_1,2024-03-26 13:50:00,2024-03-26 13:52:12.490383,5,132.49038308978453
PICK_921,ORD_921,PPS_5,Robot,RBT_5,2024-03-21 08:13:00,2024-03-21 08:13:35.396269,3,35.39626933651835
PICK_922,ORD_922,PPS_2,Human,Operator_4,2024-03-06 09:30:00,2024-03-06 09:30:46.205383,7,46.20538328258782
PICK_923,ORD_923,PPS_5,Human,Operator_1,2024-03-24 20:57:00,2024-03-24 20:59:08.738210,8,128.738210418945
PICK_924,ORD_924,PPS_5,Human,Operator_2,2024-03-19 06:29:00,2024-03-19 06:32:22.000133,8,202.00013344415794
PICK_925,ORD_925,PPS_1,Human,Operator_5,2024-03-26 07:27:00,2024-03-26 07:30:54.638788,4,234.63878782733295
PICK_926,ORD_926,PPS_5,Human,Operator_2,2024-03-11 15:51:00,2024-03-11 15:53:36.477472,6,156.47747246540467
PICK_927,ORD_927,PPS_2,Robot,RBT_2,2024-03-07 13:59:00,2024-03-07 13:59:48.230267,9,48.230266990209934
PICK_928,ORD_928,PPS_5,Human,Operator_2,2024-03-08 22:53:00,2024-03-08 22:57:05.519249,1,245.51924855539463
PICK_929,ORD_929,PPS_3,Human,Operator_2,2024-03-23 09:41:00,2024-03-23 09:45:28.519897,8,268.5198967990357
PICK_930,ORD_930,PPS_3,Human,Operator_3,2024-03-28 13:03:00,2024-03-28 13:03:37.187365,4,37.187365086120906
PICK_931,ORD_931,PPS_2,Robot,RBT_4,2024-03-18 22:11:00,2024-03-18 22:11:18.899303,7,18.899303441570243
PICK_932,ORD_932,PPS_5,Human,Operator_3,2024-03-18 07:42:00,2024-03-18 07:43:16.922850,5,76.92285040751125
PICK_933,ORD_933,PPS_3,Human,Operator_4,2024-03-16 03:35:00,2024-03-16 03:37:09.954795,10,129.95479548782532
PICK_934,ORD_934,PPS_5,Robot,RBT_4,2024-03-30 20:19:00,2024-03-30 20:20:59.062680,3,119.0626800796237
PICK_935,ORD_935,PPS_4,Human,Operator_1,2024-03-08 14:32:00,2024-03-08 14:33:11.120989,8,71.1209888696733
PICK_936,ORD_936,PPS_2,Human,Operator_3,2024-03-19 08:46:00,2024-03-19 08:48:33.381052,4,153.3810518332868
PICK_937,ORD_937,PPS_2,Robot,RBT_4,2024-03-28 00:35:00,2024-03-28 00:37:16.254912,1,136.2549119281903
PICK_938,ORD_938,PPS_1,Human,Operator_4,2024-03-20 08:37:00,2024-03-20 08:39:38.750420,6,158.75041991263302
PICK_939,ORD_939,PPS_2,Human,Operator_2,2024-03-01 07:55:00,2024-03-01 07:57:21.975365,10,141.9753649740897
PICK_940,ORD_940,PPS_2,Robot,RBT_5,2024-03-06 07:45:00,2024-03-06 07:45:56.796423,6,56.79642325257981
PICK_941,ORD_941,PPS_3,Human,Operator_2,2024-03-21 18:19:00,2024-03-21 18:21:01.770563,3,121.77056295803843
PICK_942,ORD_942,PPS_1,Robot,RBT_4,2024-03-18 15:22:00,2024-03-18 15:23:52.313783,5,112.31378298207609
PICK_943,ORD_943,PPS_2,Human,Operator_2,2024-03-14 05:05:00,2024-03-14 05:08:06.035554,3,186.03555375132117
PICK_944,ORD_944,PPS_2,Human,Operator_4,2024-03-24 03:45:00,2024-03-24 03:47:18.603647,4,138.60364690502144
PICK_945,ORD_945,PPS_1,Human,Operator_1,2024-03-06 11:45:00,2024-03-06 11:45:54.439597,6,54.43959671968187
PICK_946,ORD_946,PPS_3,Human,Operator_3,2024-03-23 23:00:00,2024-03-23 23:04:02.492821,6,242.4928212540473
PICK_947,ORD_947,PPS_4,Robot,RBT_1,2024-03-04 05:53:00,2024-03-04 05:54:59.689132,9,119.68913228992008
PICK_948,ORD_948,PPS_2,Human,Operator_3,2024-03-21 15:01:00,2024-03-21 15:05:15.620635,4,255.62063470184953
PICK_949,ORD_949,PPS_1,Robot,RBT_3,2024-03-03 07:19:00,2024-03-03 07:19:55.565685,10,55.565685383911635
PICK_950,ORD_950,PPS_1,Robot,RBT_4,2024-03-25 02:52:00,2024-03-25 02:52:17.324724,8,17.32472371014307
PICK_951,ORD_951,PPS_3,Human,Operator_3,2024-03-21 11:08:00,2024-03-21 11:11:10.192743,7,190.1927432149025
PICK_952,ORD_952,PPS_5,Robot,RBT_3,2024-03-03 15:07:00,2024-03-03 15:07:44.622650,1,44.62265005010614
PICK_953,ORD_953,PPS_2,Human,Operator_4,2024-03-28 04:58:00,2024-03-28 05:01:22.646956,4,202.64695554408016
PICK_954,ORD_954,PPS_5,Human,Operator_1,2024-03-12 02:07:00,2024-03-12 02:11:48.279476,3,288.27947582435104
PICK_955,ORD_955,PPS_1,Human,Operator_5,2024-03-04 13:57:00,2024-03-04 14:00:46.386517,9,226.38651725389494
PICK_956,ORD_956,PPS_1,Human,Operator_4,2024-03-09 18:03:00,2024-03-09 18:07:11.465740,2,251.46573979590468
PICK_957,ORD_957,PPS_1,Human,Operator_2,2024-03-12 16:49:00,2024-03-12 16:51:32.992239,6,152.99223897086875
PICK_958,ORD_958,PPS_3,Robot,RBT_4,2024-03-15 19:24:00,2024-03-15 19:24:38.685285,9,38.685285055395184
PICK_959,ORD_959,PPS_5,Human,Operator_1,2024-03-07 06:02:00,2024-03-07 06:05:15.933409,5,195.93340908536723
PICK_960,ORD_960,PPS_3,Human,Operator_1,2024-03-18 16:44:00,2024-03-18 16:45:50.418631,5,110.41863145429068
PICK_961,ORD_961,PPS_4,Human,Operator_5,2024-03-25 21:00:00,2024-03-25 21:01:20.332636,10,80.33263603365188
PICK_962,ORD_962,PPS_5,Human,Operator_5,2024-03-12 18:37:00,2024-03-12 18:39:29.495068,5,149.49506817846367
PICK_963,ORD_963,PPS_5,Human,Operator_5,2024-03-29 23:07:00,2024-03-29 23:09:33.093269,5,153.09326870045618
PICK_964,ORD_964,PPS_1,Human,Operator_4,2024-03-13 19:58:00,2024-03-13 20:00:36.111930,5,156.11193003214618
PICK_965,ORD_965,PPS_2,Robot,RBT_4,2024-03-13 09:07:00,2024-03-13 09:08:24.468311,8,84.46831081277895
PICK_966,ORD_966,PPS_5,Robot,RBT_4,2024-03-14 13:11:00,2024-03-14 13:13:03.656184,3,123.65618431311997
PICK_967,ORD_967,PPS_3,Human,Operator_3,2024-03-13 18:32:00,2024-03-13 18:36:56.330924,10,296.3309241982802
PICK_968,ORD_968,PPS_4,Human,Operator_1,2024-03-25 17:21:00,2024-03-25 17:25:45.104908,4,285.10490846857647
PICK_969,ORD_969,PPS_3,Human,Operator_2,2024-03-30 03:20:00,2024-03-30 03:23:01.944921,1,181.9449213729888
PICK_970,ORD_970,PPS_1,Robot,RBT_4,2024-03-03 18:05:00,2024-03-03 18:07:05.735260,2,125.7352599125556
PICK_971,ORD_971,PPS_5,Human,Operator_4,2024-03-19 08:47:00,2024-03-19 08:49:07.966160,2,127.96616038658532
PICK_972,ORD_972,PPS_2,Human,Operator_3,2024-03-13 20:15:00,2024-03-13 20:17:49.161652,3,169.16165192937217
PICK_973,ORD_973,PPS_5,Robot,RBT_3,2024-03-09 15:27:00,2024-03-09 15:28:15.337457,4,75.33745663686106
PICK_974,ORD_974,PPS_3,Human,Operator_3,2024-03-26 09:42:00,2024-03-26 09:46:55.067660,2,295.0676602331946
PICK_975,ORD_975,PPS_2,Robot,RBT_3,2024-03-09 06:30:00,2024-03-09 06:30:59.527823,2,59.527823195642775
PICK_976,ORD_976,PPS_2,Human,Operator_3,2024-03-17 15:24:00,2024-03-17 15:26:28.370224,9,148.37022411344188
PICK_977,ORD_977,PPS_3,Robot,RBT_2,2024-03-29 01:56:00,2024-03-29 01:57:45.843211,9,105.8432113063073
PICK_978,ORD_978,PPS_5,Human,Operator_5,2024-03-24 19:22:00,2024-03-24 19:24:08.352370,10,128.35237005716502
PICK_979,ORD_979,PPS_1,Human,Operator_4,2024-03-24 04:39:00,2024-03-24 04:43:48.713203,9,288.7132027523982
PICK_980,ORD_980,PPS_5,Robot,RBT_5,2024-03-01 16:08:00,2024-03-01 16:08:20.988162,4,20.988161884090154
PICK_981,ORD_981,PPS_3,Robot,RBT_4,2024-03-20 06:07:00,2024-03-20 06:07:17.142940,4,17.14294001837495
PICK_982,ORD_982,PPS_1,Robot,RBT_3,2024-03-22 11:35:00,2024-03-22 11:36:19.696336,7,79.69633634547084
PICK_983,ORD_983,PPS_3,Human,Operator_5,2024-03-07 04:12:00,2024-03-07 04:16:07.297790,4,247.29779028898628
PICK_984,ORD_984,PPS_1,Robot,RBT_3,2024-03-14 18:09:00,2024-03-14 18:10:51.790325,9,111.79032482649487
PICK_985,ORD_985,PPS_4,Human,Operator_2,2024-03-11 00:04:00,2024-03-11 00:07:37.560131,8,217.56013136425733
PICK_986,ORD_986,PPS_1,Human,Operator_4,2024-03-05 07:51:00,2024-03-05 07:55:08.070055,8,248.0700546757068
PICK_987,ORD_987,PPS_1,Robot,RBT_4,2024-03-11 15:12:00,2024-03-11 15:12:36.883920,8,36.88392025548508
PICK_988,ORD_988,PPS_2,Robot,RBT_2,2024-03-29 01:04:00,2024-03-29 01:04:27.718306,6,27.718306192178417
PICK_989,ORD_989,PPS_3,Robot,RBT_5,2024-03-06 03:12:00,2024-03-06 03:13:43.318153,5,103.31815280834198
PICK_990,ORD_990,PPS_5,Human,Operator_1,2024-03-18 00:12:00,2024-03-18 00:13:03.557608,4,63.557608179798876
PICK_991,ORD_991,PPS_5,Human,Operator_2,2024-03-02 22:32:00,2024-03-02 22:33:23.669646,9,83.66964596736906
PICK_992,ORD_992,PPS_1,Human,Operator_5,2024-03-12 12:43:00,2024-03-12 12:44:31.468291,5,91.46829149274788
PICK_993,ORD_993,PPS_5,Robot,RBT_4,2024-03-24 21:02:00,2024-03-24 21:04:21.814087,9,141.81408650105104
PICK_994,ORD_994,PPS_2,Robot,RBT_5,2024-03-16 02:59:00,2024-03-16 03:00:33.883721,4,93.88372139156316
PICK_995,ORD_995,PPS_3,Human,Operator_3,2024-03-02 12:20:00,2024-03-02 12:23:13.244880,7,193.24487953194125
PICK_996,ORD_996,PPS_5,Human,Operator_1,2024-03-20 13:35:00,2024-03-20 13:39:37.194825,2,277.1948252266443
PICK_997,ORD_997,PPS_1,Human,Operator_5,2024-03-18 08:51:00,2024-03-18 08:53:29.809040,6,149.8090396759608
PICK_998,ORD_998,PPS_1,Human,Operator_2,2024-03-05 14:06:00,2024-03-05 14:07:25.363038,6,85.36303774448751
PICK_999,ORD_999,PPS_5,Robot,RBT_4,2024-03-02 10:59:00,2024-03-02 10:59:24.201896,1,24.20189612307995
PICK_1000,ORD_1000,PPS_2,Robot,RBT_3,2024-03-18 02:27:00,2024-03-18 02:27:17.219188,9,17.21918826842686
